OrderID,ProductID,Warehouse,OrderQuantity,LeadTimeDays,ShippingDelayDays,SupplierRating,OrderDate,Month,Year
13588,298,Abuja_WH,396,3,8,1.6,2023-04-29,4,2023
13589,186,Kano_WH,463,9,2,5.0,2024-09-25,9,2024
13590,228,Abuja_WH,361,10,9,2.5,2023-12-20,12,2023
13591,170,Abuja_WH,79,29,3,4.4,2024-05-02,5,2024
13592,185,Kano_WH,193,5,1,4.3,2023-03-15,3,2023
13593,294,Kano_WH,116,5,4,2.1,2024-01-08,1,2024
13594,182,Kano_WH,77,15,5,1.3,2023-08-16,8,2023
13595,193,Lagos_WH,77,26,5,2.8,2023-06-29,6,2023
13596,236,Abuja_WH,150,26,0,1.9,2023-09-02,9,2023
13597,198,Lagos_WH,442,4,3,2.5,2024-08-30,8,2024
13598,262,Lagos_WH,260,4,9,4.7,2024-01-09,1,2024
13599,240,Lagos_WH,244,23,3,3.3,2023-12-04,12,2023
13600,253,Abuja_WH,460,27,2,2.7,2024-01-03,1,2024
13601,272,Kano_WH,364,26,6,3.4,2023-10-16,10,2023
13602,278,Abuja_WH,312,18,3,1.4,2024-07-24,7,2024
13603,191,Kano_WH,89,29,6,4.0,2024-06-10,6,2024
13604,252,Lagos_WH,33,7,2,3.3,2023-08-24,8,2023
13605,155,Lagos_WH,49,20,3,4.9,2024-03-03,3,2024
13606,138,Lagos_WH,161,22,2,2.6,2024-06-30,6,2024
13607,230,Lagos_WH,322,1,3,1.7,2023-02-27,2,2023
13608,152,Lagos_WH,375,28,9,1.7,2023-06-08,6,2023
13609,260,Kano_WH,161,14,3,4.4,2023-02-01,2,2023
13610,161,Lagos_WH,239,7,3,2.8,2024-11-03,11,2024
13611,204,Lagos_WH,334,19,2,2.2,2024-09-07,9,2024
13612,294,Kano_WH,328,9,5,4.2,2023-04-18,4,2023
13613,168,Abuja_WH,156,21,4,3.9,2024-09-26,9,2024
13614,231,Lagos_WH,327,12,5,4.6,2024-05-05,5,2024
13615,299,Kano_WH,464,22,6,4.5,2023-12-28,12,2023
13616,158,Lagos_WH,295,10,3,1.4,2023-08-16,8,2023
13617,244,Kano_WH,98,6,8,1.7,2024-08-30,8,2024
13618,249,Abuja_WH,458,23,0,2.8,2023-02-16,2,2023
13619,265,Lagos_WH,395,3,7,4.6,2024-03-26,3,2024
13620,130,Lagos_WH,209,11,1,4.0,2024-05-11,5,2024
13621,148,Abuja_WH,333,1,2,1.5,2023-01-08,1,2023
13622,279,Abuja_WH,257,1,1,1.8,2023-06-10,6,2023
13623,212,Abuja_WH,233,7,9,2.9,2023-08-19,8,2023
13624,209,Kano_WH,247,11,5,3.8,2023-12-05,12,2023
13625,137,Lagos_WH,495,28,4,1.8,2023-08-15,8,2023
13626,148,Kano_WH,399,10,6,1.3,2024-09-27,9,2024
13627,199,Abuja_WH,117,29,8,1.1,2023-01-26,1,2023
13628,254,Lagos_WH,201,2,6,1.5,2023-12-30,12,2023
13629,122,Abuja_WH,250,7,8,2.6,2024-03-18,3,2024
13630,183,Abuja_WH,497,28,4,4.5,2024-10-10,10,2024
13631,126,Kano_WH,106,24,2,1.2,2023-12-24,12,2023
13632,180,Kano_WH,238,1,2,3.7,2024-06-02,6,2024
13633,241,Lagos_WH,275,5,3,1.5,2023-09-19,9,2023
13634,230,Kano_WH,255,26,1,3.0,2023-04-08,4,2023
13635,203,Lagos_WH,161,18,2,2.1,2024-05-19,5,2024
13636,126,Abuja_WH,237,29,8,4.4,2023-11-13,11,2023
13637,289,Lagos_WH,140,3,8,3.7,2023-08-31,8,2023
13638,113,Abuja_WH,56,5,7,2.2,2023-01-16,1,2023
13639,271,Kano_WH,238,10,1,3.0,2024-12-14,12,2024
13640,124,Abuja_WH,484,5,8,4.0,2024-06-09,6,2024
13641,288,Kano_WH,97,18,4,4.5,2023-05-01,5,2023
13642,151,Lagos_WH,217,14,7,3.5,2024-01-26,1,2024
13643,239,Lagos_WH,312,4,5,3.5,2023-10-14,10,2023
13644,261,Lagos_WH,361,7,1,1.4,2024-06-24,6,2024
13645,122,Abuja_WH,449,22,0,3.1,2024-03-18,3,2024
13646,246,Kano_WH,62,19,3,2.9836589289818436,2024-04-08,4,2024
13647,219,Lagos_WH,217,29,3,3.7,2024-12-11,12,2024
13648,100,Abuja_WH,466,20,6,1.2,2023-08-30,8,2023
13649,292,Abuja_WH,345,28,1,3.8,2024-08-13,8,2024
13650,225,Abuja_WH,315,7,3,2.6,2024-02-16,2,2024
13651,232,Lagos_WH,281,11,9,3.7,2024-05-24,5,2024
13652,284,Abuja_WH,269,17,0,4.2,2023-08-26,8,2023
13653,249,Kano_WH,404,29,6,1.7,2024-06-01,6,2024
13654,270,Kano_WH,33,14,2,4.5,2023-05-14,5,2023
13655,101,Lagos_WH,248,8,7,1.8,2023-10-10,10,2023
13656,234,Abuja_WH,168,24,0,2.1,2024-11-23,11,2024
13657,211,Lagos_WH,315,19,0,3.7,2023-04-08,4,2023
13658,120,Abuja_WH,353,22,8,3.9,2023-03-19,3,2023
13659,170,Lagos_WH,385,27,4,2.7,2023-01-17,1,2023
13660,158,Lagos_WH,97,2,3,1.5,2024-01-04,1,2024
13661,108,Kano_WH,260,8,3,4.7,2023-11-14,11,2023
13662,219,Abuja_WH,383,27,7,2.4,2023-11-18,11,2023
13663,267,Kano_WH,97,11,8,2.9836589289818436,2024-12-18,12,2024
13664,172,Kano_WH,365,29,6,4.4,2024-07-21,7,2024
13665,214,Abuja_WH,169,24,7,2.2,2023-10-04,10,2023
13666,276,Lagos_WH,88,19,1,4.0,2023-12-14,12,2023
13667,239,Abuja_WH,479,6,9,2.1,2023-09-01,9,2023
13668,199,Abuja_WH,324,11,6,1.1,2024-03-22,3,2024
13669,172,Kano_WH,491,17,3,2.9836589289818436,2024-07-01,7,2024
13670,237,Kano_WH,240,16,7,1.6,2024-11-11,11,2024
13671,212,Abuja_WH,21,20,9,2.2,2023-06-22,6,2023
13672,173,Abuja_WH,282,29,7,2.9,2024-10-08,10,2024
13673,116,Lagos_WH,242,9,9,1.6,2023-04-19,4,2023
13674,103,Kano_WH,115,13,1,1.4,2023-08-08,8,2023
13675,163,Kano_WH,395,7,8,3.0,2024-02-08,2,2024
13676,243,Kano_WH,432,16,5,2.4,2023-02-01,2,2023
13677,148,Abuja_WH,315,4,4,2.8,2024-02-07,2,2024
13678,199,Abuja_WH,463,11,8,5.0,2023-08-05,8,2023
13679,254,Lagos_WH,316,19,2,2.4,2024-12-25,12,2024
13680,105,Kano_WH,424,14,4,3.4,2024-12-10,12,2024
13681,203,Kano_WH,250,26,4,2.9,2024-07-07,7,2024
13682,108,Lagos_WH,162,15,7,3.9,2024-05-08,5,2024
13683,157,Lagos_WH,256,8,8,4.9,2024-07-29,7,2024
13684,131,Lagos_WH,322,12,8,3.1,2024-06-19,6,2024
13685,265,Kano_WH,421,11,4,2.4,2024-08-03,8,2024
13686,129,Kano_WH,310,24,1,1.6,2023-12-06,12,2023
13687,144,Kano_WH,291,29,9,4.2,2024-03-27,3,2024
13688,213,Kano_WH,205,6,5,1.3,2024-10-27,10,2024
13689,256,Lagos_WH,38,23,3,3.3,2023-01-16,1,2023
13690,249,Lagos_WH,88,13,8,4.1,2023-05-27,5,2023
13691,130,Lagos_WH,192,18,7,1.8,2024-06-26,6,2024
13692,227,Kano_WH,235,3,5,2.9,2024-05-18,5,2024
13693,116,Lagos_WH,390,29,1,2.6,2023-02-24,2,2023
13694,212,Kano_WH,362,20,2,1.8,2024-01-06,1,2024
13695,224,Lagos_WH,89,22,1,4.5,2024-03-06,3,2024
13696,153,Lagos_WH,49,2,5,3.1,2024-07-04,7,2024
13697,178,Abuja_WH,368,3,3,4.4,2023-04-17,4,2023
13698,146,Kano_WH,14,8,0,4.4,2024-09-22,9,2024
13699,259,Kano_WH,323,3,8,4.9,2023-02-21,2,2023
13700,255,Abuja_WH,363,10,5,4.7,2024-09-14,9,2024
13701,238,Abuja_WH,454,24,1,3.9,2024-01-20,1,2024
13702,266,Kano_WH,415,7,2,3.7,2023-06-09,6,2023
13703,244,Abuja_WH,46,9,7,1.7,2024-01-12,1,2024
13704,175,Kano_WH,83,22,8,2.7,2023-03-13,3,2023
13705,214,Abuja_WH,130,29,8,3.3,2024-06-14,6,2024
13706,214,Kano_WH,40,21,4,1.2,2024-11-29,11,2024
13707,266,Abuja_WH,259,18,3,1.6,2023-12-12,12,2023
13708,252,Kano_WH,23,27,4,3.6,2023-04-26,4,2023
13709,125,Lagos_WH,299,16,0,1.6,2024-12-26,12,2024
13710,167,Abuja_WH,62,17,2,2.4,2023-08-26,8,2023
13711,289,Lagos_WH,348,20,8,1.1,2023-01-11,1,2023
13712,246,Abuja_WH,110,7,7,1.7,2024-12-11,12,2024
13713,112,Abuja_WH,30,19,3,2.9836589289818436,2024-12-10,12,2024
13714,128,Kano_WH,302,5,0,3.6,2024-02-13,2,2024
13715,153,Kano_WH,417,24,2,1.4,2024-08-30,8,2024
13716,172,Kano_WH,105,15,3,2.0,2024-02-21,2,2024
13717,269,Kano_WH,329,2,3,2.6,2023-12-17,12,2023
13718,289,Abuja_WH,359,25,0,3.7,2024-10-17,10,2024
13719,298,Kano_WH,238,15,5,2.9836589289818436,2024-06-12,6,2024
13720,298,Abuja_WH,367,21,8,2.8,2024-11-15,11,2024
13721,120,Kano_WH,282,5,7,3.9,2023-08-16,8,2023
13722,108,Abuja_WH,311,14,1,1.6,2024-05-11,5,2024
13723,272,Lagos_WH,237,19,6,3.2,2023-08-29,8,2023
13724,254,Kano_WH,168,2,2,2.8,2024-11-26,11,2024
13725,147,Kano_WH,59,25,5,2.6,2024-01-07,1,2024
13726,184,Kano_WH,187,27,1,4.7,2023-08-22,8,2023
13727,296,Kano_WH,308,20,7,2.6,2024-09-18,9,2024
13728,232,Kano_WH,26,21,3,2.8,2024-06-25,6,2024
13729,171,Lagos_WH,343,19,5,1.2,2023-12-30,12,2023
13730,114,Abuja_WH,207,6,2,2.9836589289818436,2023-05-29,5,2023
13731,176,Abuja_WH,231,21,0,3.1,2023-05-10,5,2023
13732,196,Kano_WH,156,19,1,1.0,2024-12-07,12,2024
13733,271,Lagos_WH,443,10,9,1.2,2023-09-18,9,2023
13734,222,Kano_WH,199,16,7,2.0,2023-06-22,6,2023
13735,274,Kano_WH,420,17,5,4.0,2023-07-11,7,2023
13736,131,Kano_WH,49,10,3,4.1,2023-10-06,10,2023
13737,135,Kano_WH,46,13,8,4.2,2024-04-06,4,2024
13738,276,Abuja_WH,104,13,6,2.9836589289818436,2024-02-06,2,2024
13739,280,Kano_WH,153,27,0,4.3,2024-04-03,4,2024
13740,250,Kano_WH,86,14,5,1.5,2024-07-23,7,2024
13741,261,Kano_WH,472,19,3,4.7,2023-11-12,11,2023
13742,245,Kano_WH,35,19,5,4.2,2023-09-28,9,2023
13743,239,Lagos_WH,452,5,7,2.9836589289818436,2023-03-26,3,2023
13744,186,Lagos_WH,486,9,8,3.3,2024-03-28,3,2024
13745,225,Abuja_WH,202,15,2,1.4,2024-04-10,4,2024
13746,229,Lagos_WH,426,28,1,4.2,2024-06-03,6,2024
13747,254,Lagos_WH,299,12,9,3.0,2024-07-29,7,2024
13748,277,Lagos_WH,325,4,6,4.3,2024-03-23,3,2024
13749,258,Abuja_WH,133,28,6,2.3,2023-09-02,9,2023
13750,275,Lagos_WH,444,18,2,1.2,2024-09-18,9,2024
13751,185,Abuja_WH,363,1,4,3.0,2024-09-30,9,2024
13752,168,Abuja_WH,329,12,9,4.5,2024-10-02,10,2024
13753,244,Lagos_WH,491,23,7,1.4,2024-05-25,5,2024
13754,142,Kano_WH,414,25,2,2.6,2023-05-19,5,2023
13755,298,Kano_WH,390,22,7,4.3,2023-11-21,11,2023
13756,245,Kano_WH,144,9,2,1.9,2024-05-23,5,2024
13757,293,Lagos_WH,202,4,3,2.0,2023-07-12,7,2023
13758,130,Kano_WH,330,6,2,2.9836589289818436,2024-08-17,8,2024
13759,162,Lagos_WH,201,2,4,4.5,2024-03-09,3,2024
13760,127,Lagos_WH,155,11,7,3.3,2023-11-21,11,2023
13761,294,Lagos_WH,489,11,4,1.4,2024-05-24,5,2024
13762,236,Abuja_WH,488,26,6,4.7,2024-12-16,12,2024
13763,196,Lagos_WH,198,5,3,3.1,2023-12-14,12,2023
13764,127,Abuja_WH,137,23,9,2.4,2023-05-31,5,2023
13765,245,Abuja_WH,262,28,1,4.0,2024-05-31,5,2024
13766,242,Lagos_WH,219,6,5,3.8,2023-12-09,12,2023
13767,104,Abuja_WH,25,29,4,2.2,2023-08-04,8,2023
13768,140,Abuja_WH,330,1,7,4.4,2024-05-22,5,2024
13769,209,Lagos_WH,454,3,7,1.3,2023-12-03,12,2023
13770,175,Lagos_WH,340,21,0,4.5,2024-10-05,10,2024
13771,216,Kano_WH,391,9,7,1.4,2023-05-03,5,2023
13772,165,Abuja_WH,201,1,2,1.1,2024-10-31,10,2024
13773,172,Lagos_WH,295,26,1,4.5,2023-08-24,8,2023
13774,210,Lagos_WH,242,25,9,1.3,2023-02-23,2,2023
13775,219,Lagos_WH,135,13,3,5.0,2024-01-07,1,2024
13776,278,Lagos_WH,101,17,9,1.3,2023-03-30,3,2023
13777,226,Lagos_WH,355,16,7,4.3,2024-06-18,6,2024
13778,243,Abuja_WH,480,12,4,4.9,2023-10-07,10,2023
13779,292,Abuja_WH,147,2,6,3.3,2023-09-30,9,2023
13780,156,Lagos_WH,84,4,7,1.7,2024-03-18,3,2024
13781,264,Kano_WH,128,13,2,1.6,2024-07-17,7,2024
13782,266,Kano_WH,374,6,6,2.9836589289818436,2024-07-11,7,2024
13783,164,Abuja_WH,79,17,6,1.3,2023-07-28,7,2023
13784,276,Lagos_WH,294,23,8,3.7,2023-04-28,4,2023
13785,146,Abuja_WH,31,29,2,2.2,2024-11-29,11,2024
13786,267,Lagos_WH,407,16,5,4.7,2024-08-13,8,2024
13787,241,Lagos_WH,399,25,6,2.9836589289818436,2023-01-19,1,2023
13788,139,Kano_WH,309,25,8,1.9,2024-09-30,9,2024
13789,147,Lagos_WH,72,9,3,4.4,2023-11-21,11,2023
13790,259,Lagos_WH,187,15,3,4.9,2023-09-30,9,2023
13791,138,Lagos_WH,384,2,4,2.9836589289818436,2023-12-19,12,2023
13792,200,Lagos_WH,134,29,9,3.8,2023-04-13,4,2023
13793,260,Abuja_WH,326,2,4,4.4,2023-05-14,5,2023
13794,257,Lagos_WH,29,17,0,1.1,2023-06-24,6,2023
13795,219,Kano_WH,468,14,7,4.6,2024-05-18,5,2024
13796,253,Abuja_WH,459,15,7,2.0,2023-05-19,5,2023
13797,142,Kano_WH,117,26,8,3.4,2024-11-03,11,2024
13798,282,Lagos_WH,354,2,2,2.8,2023-01-28,1,2023
13799,143,Kano_WH,152,3,5,2.7,2023-04-16,4,2023
13800,177,Abuja_WH,431,18,9,2.8,2024-07-06,7,2024
13801,175,Kano_WH,142,5,8,3.7,2023-09-04,9,2023
13802,207,Lagos_WH,280,4,3,3.7,2023-05-13,5,2023
13803,230,Lagos_WH,483,29,8,2.5,2024-08-19,8,2024
13804,106,Kano_WH,20,7,5,5.0,2023-10-13,10,2023
13805,184,Lagos_WH,444,7,3,4.9,2024-11-16,11,2024
13806,157,Abuja_WH,42,23,5,1.6,2023-03-31,3,2023
13807,190,Abuja_WH,110,5,5,3.8,2023-02-25,2,2023
13808,237,Abuja_WH,390,28,3,3.0,2023-04-23,4,2023
13809,109,Kano_WH,173,26,9,2.1,2024-04-13,4,2024
13810,269,Kano_WH,434,20,4,4.2,2024-05-15,5,2024
13811,133,Abuja_WH,367,15,0,1.9,2023-01-12,1,2023
13812,253,Kano_WH,340,24,8,3.7,2023-05-15,5,2023
13813,159,Abuja_WH,172,20,6,3.9,2024-11-14,11,2024
13814,229,Lagos_WH,322,5,4,2.6,2024-07-21,7,2024
13815,144,Kano_WH,329,24,4,1.2,2023-08-19,8,2023
13816,104,Abuja_WH,210,14,5,2.3,2024-06-08,6,2024
13817,125,Abuja_WH,84,29,7,4.2,2024-05-25,5,2024
13818,178,Abuja_WH,498,3,2,3.7,2024-04-06,4,2024
13819,252,Kano_WH,426,23,7,2.9,2023-08-08,8,2023
13820,125,Lagos_WH,246,1,2,3.8,2024-09-07,9,2024
13821,191,Kano_WH,42,2,9,1.9,2023-03-23,3,2023
13822,184,Abuja_WH,100,28,4,4.7,2023-05-12,5,2023
13823,121,Kano_WH,411,13,4,4.4,2023-02-09,2,2023
13824,246,Lagos_WH,404,29,1,1.1,2023-09-05,9,2023
13825,109,Lagos_WH,327,2,0,3.7,2023-02-20,2,2023
13826,141,Kano_WH,312,11,2,2.1,2023-07-02,7,2023
13827,258,Lagos_WH,103,5,9,3.0,2023-06-10,6,2023
13828,258,Kano_WH,326,12,3,1.8,2024-09-29,9,2024
13829,198,Kano_WH,345,18,6,3.9,2023-10-22,10,2023
13830,174,Lagos_WH,449,20,6,1.2,2023-06-01,6,2023
13831,180,Abuja_WH,33,17,8,3.2,2023-12-05,12,2023
13832,206,Kano_WH,202,13,3,1.4,2023-11-15,11,2023
13833,263,Abuja_WH,340,6,2,2.2,2023-08-22,8,2023
13834,293,Lagos_WH,271,10,2,1.8,2023-11-12,11,2023
13835,131,Abuja_WH,85,29,9,2.7,2024-01-01,1,2024
13836,166,Kano_WH,291,1,9,2.9,2024-10-01,10,2024
13837,219,Lagos_WH,348,18,0,3.6,2023-12-20,12,2023
13838,201,Kano_WH,458,4,5,2.8,2024-04-22,4,2024
13839,290,Lagos_WH,254,4,3,3.9,2023-02-21,2,2023
13840,213,Kano_WH,491,9,4,4.2,2024-07-14,7,2024
13841,122,Abuja_WH,191,5,1,5.0,2024-04-23,4,2024
13842,149,Kano_WH,199,10,7,1.5,2024-07-31,7,2024
13843,164,Abuja_WH,349,12,9,2.6,2024-10-16,10,2024
13844,296,Kano_WH,277,20,2,2.0,2024-05-18,5,2024
13845,271,Kano_WH,161,5,6,3.9,2023-02-26,2,2023
13846,285,Kano_WH,489,23,8,3.1,2023-04-20,4,2023
13847,284,Kano_WH,490,25,8,1.4,2024-11-29,11,2024
13848,264,Kano_WH,304,25,7,1.3,2023-09-19,9,2023
13849,292,Lagos_WH,339,1,2,3.0,2024-04-25,4,2024
13850,117,Abuja_WH,159,20,4,2.4,2023-07-11,7,2023
13851,215,Abuja_WH,441,15,9,3.1,2024-03-01,3,2024
13852,232,Lagos_WH,261,20,0,2.0,2024-08-03,8,2024
13853,198,Kano_WH,242,7,6,2.6,2024-11-10,11,2024
13854,217,Abuja_WH,215,12,3,4.9,2024-02-02,2,2024
13855,195,Lagos_WH,13,14,8,2.0,2024-12-10,12,2024
13856,253,Lagos_WH,38,22,9,1.1,2023-04-07,4,2023
13857,132,Lagos_WH,143,24,7,4.7,2024-07-10,7,2024
13858,141,Abuja_WH,56,12,9,4.2,2024-08-30,8,2024
13859,254,Lagos_WH,64,20,6,2.8,2023-01-12,1,2023
13860,281,Lagos_WH,497,16,9,3.1,2023-06-16,6,2023
13861,181,Abuja_WH,243,28,3,2.3,2024-05-07,5,2024
13862,178,Lagos_WH,112,24,1,1.6,2024-10-23,10,2024
13863,190,Abuja_WH,448,11,2,2.1,2023-11-30,11,2023
13864,220,Kano_WH,255,22,7,2.4,2023-10-18,10,2023
13865,123,Abuja_WH,442,18,5,3.2,2024-12-28,12,2024
13866,225,Abuja_WH,418,1,2,2.1,2023-04-09,4,2023
13867,102,Kano_WH,182,26,9,2.3,2023-06-17,6,2023
13868,266,Lagos_WH,145,14,1,3.2,2024-05-08,5,2024
13869,170,Lagos_WH,276,13,7,2.1,2024-06-16,6,2024
13870,239,Lagos_WH,394,25,8,4.9,2024-12-12,12,2024
13871,132,Abuja_WH,463,8,6,2.8,2024-10-15,10,2024
13872,121,Kano_WH,367,16,4,4.2,2023-07-10,7,2023
13873,262,Kano_WH,165,1,7,3.7,2023-08-24,8,2023
13874,113,Lagos_WH,233,28,2,1.5,2023-08-23,8,2023
13875,253,Lagos_WH,402,4,3,4.1,2023-04-07,4,2023
13876,224,Lagos_WH,107,16,2,2.0,2024-08-06,8,2024
13877,153,Kano_WH,58,13,2,4.6,2023-07-03,7,2023
13878,268,Lagos_WH,459,18,7,3.9,2024-07-20,7,2024
13879,272,Kano_WH,159,2,2,3.9,2023-04-25,4,2023
13880,130,Abuja_WH,432,23,5,2.2,2024-01-28,1,2024
13881,168,Lagos_WH,416,10,6,2.6,2024-12-01,12,2024
13882,198,Abuja_WH,70,5,0,3.9,2023-03-06,3,2023
13883,244,Kano_WH,252,11,7,2.5,2023-03-02,3,2023
13884,287,Abuja_WH,381,2,7,2.8,2023-08-03,8,2023
13885,195,Abuja_WH,332,1,3,3.2,2024-05-18,5,2024
13886,214,Lagos_WH,436,17,7,2.2,2023-03-18,3,2023
13887,231,Lagos_WH,182,4,5,4.1,2024-04-21,4,2024
13888,109,Kano_WH,345,20,6,2.1,2023-11-05,11,2023
13889,218,Kano_WH,50,2,2,1.2,2023-02-13,2,2023
13890,200,Kano_WH,103,18,2,4.1,2023-11-08,11,2023
13891,236,Kano_WH,156,4,9,2.5,2023-12-16,12,2023
13892,288,Abuja_WH,309,24,9,4.4,2023-01-23,1,2023
13893,249,Kano_WH,35,22,8,3.5,2024-10-22,10,2024
13894,248,Abuja_WH,153,1,9,4.3,2023-12-25,12,2023
13895,226,Kano_WH,415,14,9,2.5,2024-08-11,8,2024
13896,122,Lagos_WH,143,24,8,3.2,2024-02-01,2,2024
13897,160,Kano_WH,46,21,2,1.1,2023-11-11,11,2023
13898,239,Abuja_WH,462,29,8,2.0,2024-12-28,12,2024
13899,194,Abuja_WH,215,13,2,4.5,2023-03-30,3,2023
13900,221,Abuja_WH,161,10,3,2.8,2024-11-17,11,2024
13901,244,Abuja_WH,471,13,2,3.5,2023-09-07,9,2023
13902,203,Abuja_WH,466,11,4,2.1,2024-10-05,10,2024
13903,282,Abuja_WH,177,6,3,4.4,2023-03-26,3,2023
13904,208,Abuja_WH,385,23,8,3.4,2023-03-11,3,2023
13905,120,Kano_WH,212,26,1,4.6,2023-11-22,11,2023
13906,281,Kano_WH,403,6,9,2.0,2023-06-20,6,2023
13907,146,Kano_WH,168,19,7,3.9,2024-02-27,2,2024
13908,268,Lagos_WH,188,10,2,1.1,2023-01-02,1,2023
13909,196,Abuja_WH,447,18,8,3.4,2024-04-13,4,2024
13910,242,Kano_WH,226,13,1,2.2,2024-06-02,6,2024
13911,158,Lagos_WH,318,16,6,1.5,2024-05-27,5,2024
13912,242,Lagos_WH,157,18,5,2.9836589289818436,2024-10-08,10,2024
13913,128,Abuja_WH,390,3,7,1.1,2023-01-09,1,2023
13914,110,Lagos_WH,168,15,2,1.6,2024-04-17,4,2024
13915,128,Kano_WH,153,22,5,2.5,2024-07-13,7,2024
13916,214,Abuja_WH,366,17,1,2.8,2024-12-17,12,2024
13917,185,Kano_WH,79,3,9,4.6,2023-04-05,4,2023
13918,188,Kano_WH,308,28,9,2.3,2023-11-12,11,2023
13919,184,Lagos_WH,132,2,6,1.2,2023-05-02,5,2023
13920,213,Abuja_WH,276,27,2,4.8,2023-11-22,11,2023
13921,155,Lagos_WH,441,13,4,4.3,2024-05-08,5,2024
13922,280,Lagos_WH,128,4,2,1.9,2024-08-12,8,2024
13923,102,Kano_WH,433,1,9,3.1,2024-03-17,3,2024
13924,112,Kano_WH,412,11,0,1.6,2023-11-01,11,2023
13925,265,Lagos_WH,74,19,0,4.8,2024-10-31,10,2024
13926,169,Kano_WH,195,11,9,3.1,2024-06-17,6,2024
13927,110,Lagos_WH,164,20,3,2.9,2023-09-01,9,2023
13928,219,Abuja_WH,478,5,4,4.3,2023-09-17,9,2023
13929,250,Kano_WH,178,15,0,1.5,2023-04-03,4,2023
13930,155,Kano_WH,407,20,9,2.1,2023-03-07,3,2023
13931,244,Lagos_WH,258,29,2,3.9,2024-06-25,6,2024
13932,108,Lagos_WH,349,5,2,3.5,2024-10-25,10,2024
13933,222,Kano_WH,428,17,1,1.6,2023-12-02,12,2023
13934,221,Abuja_WH,366,8,5,1.8,2024-06-20,6,2024
13935,182,Kano_WH,232,2,1,4.5,2024-07-30,7,2024
13936,255,Lagos_WH,11,6,3,4.3,2023-06-04,6,2023
13937,178,Abuja_WH,475,18,4,1.1,2023-12-15,12,2023
13938,118,Abuja_WH,222,27,2,4.8,2023-05-04,5,2023
13939,196,Abuja_WH,98,18,0,3.3,2024-01-10,1,2024
13940,103,Lagos_WH,22,14,0,2.9,2024-04-21,4,2024
13941,274,Kano_WH,45,24,0,2.4,2023-03-09,3,2023
13942,146,Kano_WH,90,3,5,2.5,2024-09-05,9,2024
13943,258,Abuja_WH,247,28,3,3.0,2024-01-14,1,2024
13944,198,Kano_WH,213,24,5,1.8,2024-03-17,3,2024
13945,232,Lagos_WH,435,2,0,1.5,2024-04-24,4,2024
13946,223,Kano_WH,223,17,4,3.2,2023-12-31,12,2023
13947,132,Lagos_WH,417,1,0,2.8,2023-12-30,12,2023
13948,147,Abuja_WH,24,23,3,3.7,2024-07-06,7,2024
13949,259,Abuja_WH,144,8,8,3.0,2024-12-08,12,2024
13950,225,Lagos_WH,140,1,5,2.6,2023-06-11,6,2023
13951,211,Abuja_WH,157,28,3,2.4,2023-06-11,6,2023
13952,178,Kano_WH,390,19,9,3.3,2023-08-08,8,2023
13953,286,Kano_WH,436,12,6,2.1,2024-05-09,5,2024
13954,200,Kano_WH,35,4,9,2.9836589289818436,2024-05-27,5,2024
13955,291,Lagos_WH,54,12,9,4.2,2024-05-20,5,2024
13956,146,Kano_WH,37,24,0,3.6,2023-03-28,3,2023
13957,236,Abuja_WH,382,23,0,2.9836589289818436,2024-11-29,11,2024
13958,204,Kano_WH,364,21,4,3.4,2024-03-02,3,2024
13959,262,Kano_WH,54,12,6,2.9836589289818436,2024-09-18,9,2024
13960,146,Lagos_WH,197,7,8,3.7,2024-03-18,3,2024
13961,187,Abuja_WH,305,18,8,2.5,2023-11-17,11,2023
13962,181,Kano_WH,18,7,9,2.7,2023-01-13,1,2023
13963,116,Abuja_WH,80,11,7,4.6,2024-01-02,1,2024
13964,228,Lagos_WH,305,1,1,1.4,2023-09-14,9,2023
13965,154,Lagos_WH,407,22,0,1.5,2023-06-22,6,2023
13966,110,Kano_WH,475,8,2,5.0,2023-03-15,3,2023
13967,132,Kano_WH,275,7,0,3.5,2023-05-22,5,2023
13968,297,Abuja_WH,492,21,0,2.8,2024-09-30,9,2024
13969,283,Kano_WH,262,27,7,1.5,2024-03-05,3,2024
13970,163,Lagos_WH,313,19,2,3.6,2023-04-11,4,2023
13971,157,Lagos_WH,408,28,1,4.1,2023-07-31,7,2023
13972,207,Lagos_WH,182,23,5,3.1,2023-09-07,9,2023
13973,247,Lagos_WH,205,9,0,2.9836589289818436,2023-02-16,2,2023
13974,117,Lagos_WH,249,27,1,3.0,2024-11-29,11,2024
13975,177,Kano_WH,195,10,3,1.6,2024-01-31,1,2024
13976,272,Abuja_WH,156,23,6,2.7,2024-04-08,4,2024
13977,222,Kano_WH,129,1,1,2.2,2023-03-06,3,2023
13978,142,Kano_WH,185,26,3,1.5,2024-12-08,12,2024
13979,247,Abuja_WH,37,13,3,1.2,2024-08-04,8,2024
13980,156,Kano_WH,437,27,7,3.4,2024-07-23,7,2024
13981,254,Abuja_WH,480,13,6,3.3,2024-11-21,11,2024
13982,117,Lagos_WH,31,16,6,1.6,2023-04-18,4,2023
13983,244,Lagos_WH,95,23,8,4.7,2024-12-16,12,2024
13984,159,Lagos_WH,491,26,2,4.5,2024-11-26,11,2024
13985,188,Lagos_WH,177,29,2,2.1,2024-06-24,6,2024
13986,104,Lagos_WH,468,15,9,3.0,2023-02-12,2,2023
