OrderID,ProductID,Warehouse,OrderQuantity,LeadTimeDays,ShippingDelayDays,SupplierRating,OrderDate
13597,198,Lagos_WH,442,4,3,2.5,2024-08-30
13598,262,Lagos_WH,260,4,9,4.7,2024-01-09
13599,240,Lagos_WH,244,23,3,3.3,2023-12-04
13600,253,Abuja_WH,460,27,2,2.7,2024-01-03
13601,272,Kano_WH,364,26,6,3.4,2023-10-16
13602,278,Abuja_WH,312,18,3,1.4,2024-07-24
13603,191,Kano_WH,89,29,6,4.0,2024-06-10
13604,252,Lagos_WH,33,7,2,3.3,2023-08-24
13605,155,Lagos_WH,49,20,3,4.9,2024-03-03
13606,138,Lagos_WH,161,22,2,2.6,2024-06-30
13607,230,Lagos_WH,322,1,3,1.7,2023-02-27
13608,152,Lagos_WH,375,28,9,1.7,2023-06-08
13609,260,Kano_WH,161,14,3,4.4,2023-02-01
13610,161,Lagos_WH,239,7,3,2.8,2024-11-03
13611,204,Lagos_WH,334,19,2,2.2,2024-09-07
13612,294,Kano_WH,328,9,5,4.2,2023-04-18
13613,168,Abuja_WH,156,21,4,3.9,2024-09-26
13614,231,Lagos_WH,327,12,5,4.6,2024-05-05
13615,299,Kano_WH,464,22,6,4.5,2023-12-28
13616,158,Lagos_WH,295,10,3,1.4,2023-08-16
13617,244,Kano_WH,98,6,8,1.7,2024-08-30
13618,249,Abuja_WH,458,23,0,2.8,2023-02-16
13619,265,Lagos_WH,395,3,7,4.6,2024-03-26
13620,130,Lagos_WH,209,11,1,4.0,2024-05-11
13621,148,Abuja_WH,333,1,2,1.5,2023-01-08
13622,279,Abuja_WH,257,1,1,1.8,2023-06-10
13623,212,Abuja_WH,233,7,9,2.9,2023-08-19
13624,209,Kano_WH,247,11,5,3.8,2023-12-05
13625,137,Lagos_WH,495,28,4,1.8,2023-08-15
13626,148,Kano_WH,399,10,6,1.3,2024-09-27
13627,199,Abuja_WH,117,29,8,1.1,2023-01-26
13628,254,Lagos_WH,201,2,6,1.5,2023-12-30
13629,122,Abuja_WH,250,7,8,2.6,2024-03-18
13630,183,Abuja_WH,497,28,4,4.5,2024-10-10
13631,126,Kano_WH,106,24,2,1.2,2023-12-24
13632,180,Kano_WH,238,1,2,3.7,2024-06-02
13633,241,Lagos_WH,275,5,3,1.5,2023-09-19
13634,230,Kano_WH,255,26,1,3.0,2023-04-08
13635,203,Lagos_WH,161,18,2,2.1,2024-05-19
13636,126,Abuja_WH,237,29,8,4.4,2023-11-13
13637,289,Lagos_WH,140,3,8,3.7,2023-08-31
13638,113,Abuja_WH,56,5,7,2.2,2023-01-16
13639,271,Kano_WH,238,10,1,3.0,2024-12-14
13640,124,Abuja_WH,484,5,8,4.0,2024-06-09
13641,288,Kano_WH,97,18,4,4.5,2023-05-01
13642,151,Lagos_WH,217,14,7,3.5,2024-01-26
13643,239,Lagos_WH,312,4,5,3.5,2023-10-14
13644,261,Lagos_WH,361,7,1,1.4,2024-06-24
13645,122,Abuja_WH,449,22,0,3.1,2024-03-18
13646,246,Kano_WH,62,19,3,,2024-04-08
13647,219,Lagos_WH,217,29,3,3.7,2024-12-11
13648,100,Abuja_WH,466,20,6,1.2,2023-08-30
13649,292,Abuja_WH,345,28,1,3.8,2024-08-13
13650,225,Abuja_WH,315,7,3,2.6,2024-02-16
13651,232,Lagos_WH,281,11,9,3.7,2024-05-24
13652,284,Abuja_WH,269,17,0,4.2,2023-08-26
13653,249,Kano_WH,404,29,6,1.7,2024-06-01
13654,270,Kano_WH,33,14,2,4.5,2023-05-14
13655,101,Lagos_WH,248,8,7,1.8,2023-10-10
13656,234,Abuja_WH,168,24,0,2.1,2024-11-23
13657,211,Lagos_WH,315,19,0,3.7,2023-04-08
13658,120,Abuja_WH,353,22,8,3.9,2023-03-19
13659,170,Lagos_WH,385,27,4,2.7,2023-01-17
13660,158,Lagos_WH,97,2,3,1.5,2024-01-04
13661,108,Kano_WH,260,8,3,4.7,2023-11-14
13662,219,Abuja_WH,383,27,7,2.4,2023-11-18
13663,267,Kano_WH,97,11,8,,2024-12-18
13664,172,Kano_WH,365,29,6,4.4,2024-07-21
13665,214,Abuja_WH,169,24,7,2.2,2023-10-04
13666,276,Lagos_WH,88,19,1,4.0,2023-12-14
13667,239,Abuja_WH,479,6,9,2.1,2023-09-01
13668,199,Abuja_WH,324,11,6,1.1,2024-03-22
13669,172,Kano_WH,491,17,3,,2024-07-01
13670,237,Kano_WH,240,16,7,1.6,2024-11-11
13671,212,Abuja_WH,21,20,9,2.2,2023-06-22
13672,173,Abuja_WH,282,29,7,2.9,2024-10-08
13673,116,Lagos_WH,242,9,9,1.6,2023-04-19
13674,103,Kano_WH,115,13,1,1.4,2023-08-08
13675,163,Kano_WH,395,7,8,3.0,2024-02-08
13676,243,Kano_WH,432,16,5,2.4,2023-02-01
13677,148,Abuja_WH,315,4,4,2.8,2024-02-07
13678,199,Abuja_WH,463,11,8,5.0,2023-08-05
13679,254,Lagos_WH,316,19,2,2.4,2024-12-25
13680,105,Kano_WH,424,14,4,3.4,2024-12-10
13681,203,Kano_WH,250,26,4,2.9,2024-07-07
13682,108,Lagos_WH,162,15,7,3.9,2024-05-08
13683,157,Lagos_WH,256,8,8,4.9,2024-07-29
13684,131,Lagos_WH,322,12,8,3.1,2024-06-19
13685,265,Kano_WH,421,11,4,2.4,2024-08-03
13686,129,Kano_WH,310,24,1,1.6,2023-12-06
13687,144,Kano_WH,291,29,9,4.2,2024-03-27
13688,213,Kano_WH,205,6,5,1.3,2024-10-27
13689,256,Lagos_WH,38,23,3,3.3,2023-01-16
13690,249,Lagos_WH,88,13,8,4.1,2023-05-27
13691,130,Lagos_WH,192,18,7,1.8,2024-06-26
13692,227,Kano_WH,235,3,5,2.9,2024-05-18
13693,116,Lagos_WH,390,29,1,2.6,2023-02-24
13694,212,Kano_WH,362,20,2,1.8,2024-01-06
13695,224,Lagos_WH,89,22,1,4.5,2024-03-06
13696,153,Lagos_WH,49,2,5,3.1,2024-07-04
13697,178,Abuja_WH,368,3,3,4.4,2023-04-17
13698,146,Kano_WH,14,8,0,4.4,2024-09-22
13699,259,Kano_WH,323,3,8,4.9,2023-02-21
13700,255,Abuja_WH,363,10,5,4.7,2024-09-14
13701,238,Abuja_WH,454,24,1,3.9,2024-01-20
13702,266,Kano_WH,415,7,2,3.7,2023-06-09
13703,244,Abuja_WH,46,9,7,1.7,2024-01-12
13704,175,Kano_WH,83,22,8,2.7,2023-03-13
13705,214,Abuja_WH,130,29,8,3.3,2024-06-14
13706,214,Kano_WH,40,21,4,1.2,2024-11-29
13707,266,Abuja_WH,259,18,3,1.6,2023-12-12
13708,252,Kano_WH,23,27,4,3.6,2023-04-26
13709,125,Lagos_WH,299,16,0,1.6,2024-12-26
13710,167,Abuja_WH,62,17,2,2.4,2023-08-26
13711,289,Lagos_WH,348,20,8,1.1,2023-01-11
13712,246,Abuja_WH,110,7,7,1.7,2024-12-11
13713,112,Abuja_WH,30,19,3,,2024-12-10
13714,128,Kano_WH,302,5,0,3.6,2024-02-13
13715,153,Kano_WH,417,24,2,1.4,2024-08-30
13716,172,Kano_WH,105,15,3,2.0,2024-02-21
13717,269,Kano_WH,329,2,3,2.6,2023-12-17
13718,289,Abuja_WH,359,25,0,3.7,2024-10-17
13719,298,Kano_WH,238,15,5,,2024-06-12
13720,298,Abuja_WH,367,21,8,2.8,2024-11-15
13721,120,Kano_WH,282,5,7,3.9,2023-08-16
13722,108,Abuja_WH,311,14,1,1.6,2024-05-11
13723,272,Lagos_WH,237,19,6,3.2,2023-08-29
13724,254,Kano_WH,168,2,2,2.8,2024-11-26
13725,147,Kano_WH,59,25,5,2.6,2024-01-07
13726,184,Kano_WH,187,27,1,4.7,2023-08-22
13727,296,Kano_WH,308,20,7,2.6,2024-09-18
13728,232,Kano_WH,26,21,3,2.8,2024-06-25
13729,171,Lagos_WH,343,19,5,1.2,2023-12-30
13730,114,Abuja_WH,207,6,2,,2023-05-29
13731,176,Abuja_WH,231,21,0,3.1,2023-05-10
13732,196,Kano_WH,156,19,1,1.0,2024-12-07
13733,271,Lagos_WH,443,10,9,1.2,2023-09-18
13734,222,Kano_WH,199,16,7,2.0,2023-06-22
13735,274,Kano_WH,420,17,5,4.0,2023-07-11
13736,131,Kano_WH,49,10,3,4.1,2023-10-06
13737,135,Kano_WH,46,13,8,4.2,2024-04-06
13738,276,Abuja_WH,104,13,6,,2024-02-06
13739,280,Kano_WH,153,27,0,4.3,2024-04-03
13740,250,Kano_WH,86,14,5,1.5,2024-07-23
13741,261,Kano_WH,472,19,3,4.7,2023-11-12
13742,245,Kano_WH,35,19,5,4.2,2023-09-28
13743,239,Lagos_WH,452,5,7,,2023-03-26
13744,186,Lagos_WH,486,9,8,3.3,2024-03-28
13745,225,Abuja_WH,202,15,2,1.4,2024-04-10
13746,229,Lagos_WH,426,28,1,4.2,2024-06-03
13747,254,Lagos_WH,299,12,9,3.0,2024-07-29
13748,277,Lagos_WH,325,4,6,4.3,2024-03-23
13749,258,Abuja_WH,133,28,6,2.3,2023-09-02
13750,275,Lagos_WH,444,18,2,1.2,2024-09-18
13751,185,Abuja_WH,363,1,4,3.0,2024-09-30
13752,168,Abuja_WH,329,12,9,4.5,2024-10-02
13753,244,Lagos_WH,491,23,7,1.4,2024-05-25
13754,142,Kano_WH,414,25,2,2.6,2023-05-19
13755,298,Kano_WH,390,22,7,4.3,2023-11-21
13756,245,Kano_WH,144,9,2,1.9,2024-05-23
13757,293,Lagos_WH,202,4,3,2.0,2023-07-12
13758,130,Kano_WH,330,6,2,,2024-08-17
13759,162,Lagos_WH,201,2,4,4.5,2024-03-09
13760,127,Lagos_WH,155,11,7,3.3,2023-11-21
13761,294,Lagos_WH,489,11,4,1.4,2024-05-24
13762,236,Abuja_WH,488,26,6,4.7,2024-12-16
13763,196,Lagos_WH,198,5,3,3.1,2023-12-14
13764,127,Abuja_WH,137,23,9,2.4,2023-05-31
13765,245,Abuja_WH,262,28,1,4.0,2024-05-31
13766,242,Lagos_WH,219,6,5,3.8,2023-12-09
13767,104,Abuja_WH,25,29,4,2.2,2023-08-04
13768,140,Abuja_WH,330,1,7,4.4,2024-05-22
13769,209,Lagos_WH,454,3,7,1.3,2023-12-03
13770,175,Lagos_WH,340,21,0,4.5,2024-10-05
13771,216,Kano_WH,391,9,7,1.4,2023-05-03
13772,165,Abuja_WH,201,1,2,1.1,2024-10-31
13773,172,Lagos_WH,295,26,1,4.5,2023-08-24
13774,210,Lagos_WH,242,25,9,1.3,2023-02-23
13775,219,Lagos_WH,135,13,3,5.0,2024-01-07
13776,278,Lagos_WH,101,17,9,1.3,2023-03-30
13777,226,Lagos_WH,355,16,7,4.3,2024-06-18
13778,243,Abuja_WH,480,12,4,4.9,2023-10-07
13779,292,Abuja_WH,147,2,6,3.3,2023-09-30
13780,156,Lagos_WH,84,4,7,1.7,2024-03-18
13781,264,Kano_WH,128,13,2,1.6,2024-07-17
13782,266,Kano_WH,374,6,6,,2024-07-11
13783,164,Abuja_WH,79,17,6,1.3,2023-07-28
13784,276,Lagos_WH,294,23,8,3.7,2023-04-28
13785,146,Abuja_WH,31,29,2,2.2,2024-11-29
13786,267,Lagos_WH,407,16,5,4.7,2024-08-13
13787,241,Lagos_WH,399,25,6,,2023-01-19
13788,139,Kano_WH,309,25,8,1.9,2024-09-30
13789,147,Lagos_WH,72,9,3,4.4,2023-11-21
13790,259,Lagos_WH,187,15,3,4.9,2023-09-30
13791,138,Lagos_WH,384,2,4,,2023-12-19
13792,200,Lagos_WH,134,29,9,3.8,2023-04-13
13793,260,Abuja_WH,326,2,4,4.4,2023-05-14
13794,257,Lagos_WH,29,17,0,1.1,2023-06-24
13795,219,Kano_WH,468,14,7,4.6,2024-05-18
13796,253,Abuja_WH,459,15,7,2.0,2023-05-19
13797,142,Kano_WH,117,26,8,3.4,2024-11-03
13798,282,Lagos_WH,354,2,2,2.8,2023-01-28
13799,143,Kano_WH,152,3,5,2.7,2023-04-16
13800,177,Abuja_WH,431,18,9,2.8,2024-07-06
13801,175,Kano_WH,142,5,8,3.7,2023-09-04
13802,207,Lagos_WH,280,4,3,3.7,2023-05-13
13803,230,Lagos_WH,483,29,8,2.5,2024-08-19
13804,106,Kano_WH,20,7,5,5.0,2023-10-13
13805,184,Lagos_WH,444,7,3,4.9,2024-11-16
13806,157,Abuja_WH,42,23,5,1.6,2023-03-31
13807,190,Abuja_WH,110,5,5,3.8,2023-02-25
13808,237,Abuja_WH,390,28,3,3.0,2023-04-23
13809,109,Kano_WH,173,26,9,2.1,2024-04-13
13810,269,Kano_WH,434,20,4,4.2,2024-05-15
13811,133,Abuja_WH,367,15,0,1.9,2023-01-12
13812,253,Kano_WH,340,24,8,3.7,2023-05-15
13813,159,Abuja_WH,172,20,6,3.9,2024-11-14
13814,229,Lagos_WH,322,5,4,2.6,2024-07-21
13815,144,Kano_WH,329,24,4,1.2,2023-08-19
13816,104,Abuja_WH,210,14,5,2.3,2024-06-08
13817,125,Abuja_WH,84,29,7,4.2,2024-05-25
13818,178,Abuja_WH,498,3,2,3.7,2024-04-06
13819,252,Kano_WH,426,23,7,2.9,2023-08-08
13820,125,Lagos_WH,246,1,2,3.8,2024-09-07
13821,191,Kano_WH,42,2,9,1.9,2023-03-23
13822,184,Abuja_WH,100,28,4,4.7,2023-05-12
13823,121,Kano_WH,411,13,4,4.4,2023-02-09
13824,246,Lagos_WH,404,29,1,1.1,2023-09-05
13825,109,Lagos_WH,327,2,0,3.7,2023-02-20
13826,141,Kano_WH,312,11,2,2.1,2023-07-02
13827,258,Lagos_WH,103,5,9,3.0,2023-06-10
13828,258,Kano_WH,326,12,3,1.8,2024-09-29
13829,198,Kano_WH,345,18,6,3.9,2023-10-22
13830,174,Lagos_WH,449,20,6,1.2,2023-06-01
13831,180,Abuja_WH,33,17,8,3.2,2023-12-05
13832,206,Kano_WH,202,13,3,1.4,2023-11-15
13833,263,Abuja_WH,340,6,2,2.2,2023-08-22
13834,293,Lagos_WH,271,10,2,1.8,2023-11-12
13835,131,Abuja_WH,85,29,9,2.7,2024-01-01
13836,166,Kano_WH,291,1,9,2.9,2024-10-01
13837,219,Lagos_WH,348,18,0,3.6,2023-12-20
13838,201,Kano_WH,458,4,5,2.8,2024-04-22
13839,290,Lagos_WH,254,4,3,3.9,2023-02-21
13840,213,Kano_WH,491,9,4,4.2,2024-07-14
13841,122,Abuja_WH,191,5,1,5.0,2024-04-23
13842,149,Kano_WH,199,10,7,1.5,2024-07-31
13843,164,Abuja_WH,349,12,9,2.6,2024-10-16
13844,296,Kano_WH,277,20,2,2.0,2024-05-18
13845,271,Kano_WH,161,5,6,3.9,2023-02-26
13846,285,Kano_WH,489,23,8,3.1,2023-04-20
13847,284,Kano_WH,490,25,8,1.4,2024-11-29
13848,264,Kano_WH,304,25,7,1.3,2023-09-19
13849,292,Lagos_WH,339,1,2,3.0,2024-04-25
13850,117,Abuja_WH,159,20,4,2.4,2023-07-11
13851,215,Abuja_WH,441,15,9,3.1,2024-03-01
13852,232,Lagos_WH,261,20,0,2.0,2024-08-03
13853,198,Kano_WH,242,7,6,2.6,2024-11-10
13854,217,Abuja_WH,215,12,3,4.9,2024-02-02
13855,195,Lagos_WH,13,14,8,2.0,2024-12-10
13856,253,Lagos_WH,38,22,9,1.1,2023-04-07
13857,132,Lagos_WH,143,24,7,4.7,2024-07-10
13858,141,Abuja_WH,56,12,9,4.2,2024-08-30
13859,254,Lagos_WH,64,20,6,2.8,2023-01-12
13860,281,Lagos_WH,497,16,9,3.1,2023-06-16
13861,181,Abuja_WH,243,28,3,2.3,2024-05-07
13862,178,Lagos_WH,112,24,1,1.6,2024-10-23
13863,190,Abuja_WH,448,11,2,2.1,2023-11-30
13864,220,Kano_WH,255,22,7,2.4,2023-10-18
13865,123,Abuja_WH,442,18,5,3.2,2024-12-28
13866,225,Abuja_WH,418,1,2,2.1,2023-04-09
13867,102,Kano_WH,182,26,9,2.3,2023-06-17
13868,266,Lagos_WH,145,14,1,3.2,2024-05-08
13869,170,Lagos_WH,276,13,7,2.1,2024-06-16
13870,239,Lagos_WH,394,25,8,4.9,2024-12-12
13871,132,Abuja_WH,463,8,6,2.8,2024-10-15
13872,121,Kano_WH,367,16,4,4.2,2023-07-10
13873,262,Kano_WH,165,1,7,3.7,2023-08-24
13874,113,Lagos_WH,233,28,2,1.5,2023-08-23
13875,253,Lagos_WH,402,4,3,4.1,2023-04-07
13876,224,Lagos_WH,107,16,2,2.0,2024-08-06
13877,153,Kano_WH,58,13,2,4.6,2023-07-03
13878,268,Lagos_WH,459,18,7,3.9,2024-07-20
13879,272,Kano_WH,159,2,2,3.9,2023-04-25
13880,130,Abuja_WH,432,23,5,2.2,2024-01-28
13881,168,Lagos_WH,416,10,6,2.6,2024-12-01
13882,198,Abuja_WH,70,5,0,3.9,2023-03-06
13883,244,Kano_WH,252,11,7,2.5,2023-03-02
13884,287,Abuja_WH,381,2,7,2.8,2023-08-03
13885,195,Abuja_WH,332,1,3,3.2,2024-05-18
13886,214,Lagos_WH,436,17,7,2.2,2023-03-18
13887,231,Lagos_WH,182,4,5,4.1,2024-04-21
13888,109,Kano_WH,345,20,6,2.1,2023-11-05
13889,218,Kano_WH,50,2,2,1.2,2023-02-13
13890,200,Kano_WH,103,18,2,4.1,2023-11-08
13891,236,Kano_WH,156,4,9,2.5,2023-12-16
13892,288,Abuja_WH,309,24,9,4.4,2023-01-23
13893,249,Kano_WH,35,22,8,3.5,2024-10-22
13894,248,Abuja_WH,153,1,9,4.3,2023-12-25
13895,226,Kano_WH,415,14,9,2.5,2024-08-11
13896,122,Lagos_WH,143,24,8,3.2,2024-02-01
13897,160,Kano_WH,46,21,2,1.1,2023-11-11
13898,239,Abuja_WH,462,29,8,2.0,2024-12-28
13899,194,Abuja_WH,215,13,2,4.5,2023-03-30
13900,221,Abuja_WH,161,10,3,2.8,2024-11-17
13901,244,Abuja_WH,471,13,2,3.5,2023-09-07
13902,203,Abuja_WH,466,11,4,2.1,2024-10-05
13903,282,Abuja_WH,177,6,3,4.4,2023-03-26
13904,208,Abuja_WH,385,23,8,3.4,2023-03-11
13905,120,Kano_WH,212,26,1,4.6,2023-11-22
13906,281,Kano_WH,403,6,9,2.0,2023-06-20
13907,146,Kano_WH,168,19,7,3.9,2024-02-27
13908,268,Lagos_WH,188,10,2,1.1,2023-01-02
13909,196,Abuja_WH,447,18,8,3.4,2024-04-13
13910,242,Kano_WH,226,13,1,2.2,2024-06-02
13911,158,Lagos_WH,318,16,6,1.5,2024-05-27
13912,242,Lagos_WH,157,18,5,,2024-10-08
13913,128,Abuja_WH,390,3,7,1.1,2023-01-09
13914,110,Lagos_WH,168,15,2,1.6,2024-04-17
13915,128,Kano_WH,153,22,5,2.5,2024-07-13
13916,214,Abuja_WH,366,17,1,2.8,2024-12-17
13917,185,Kano_WH,79,3,9,4.6,2023-04-05
13918,188,Kano_WH,308,28,9,2.3,2023-11-12
13919,184,Lagos_WH,132,2,6,1.2,2023-05-02
13920,213,Abuja_WH,276,27,2,4.8,2023-11-22
13921,155,Lagos_WH,441,13,4,4.3,2024-05-08
13922,280,Lagos_WH,128,4,2,1.9,2024-08-12
13923,102,Kano_WH,433,1,9,3.1,2024-03-17
13924,112,Kano_WH,412,11,0,1.6,2023-11-01
13925,265,Lagos_WH,74,19,0,4.8,2024-10-31
13926,169,Kano_WH,195,11,9,3.1,2024-06-17
13927,110,Lagos_WH,164,20,3,2.9,2023-09-01
13928,219,Abuja_WH,478,5,4,4.3,2023-09-17
13929,250,Kano_WH,178,15,0,1.5,2023-04-03
13930,155,Kano_WH,407,20,9,2.1,2023-03-07
13931,244,Lagos_WH,258,29,2,3.9,2024-06-25
13932,108,Lagos_WH,349,5,2,3.5,2024-10-25
13933,222,Kano_WH,428,17,1,1.6,2023-12-02
13934,221,Abuja_WH,366,8,5,1.8,2024-06-20
13935,182,Kano_WH,232,2,1,4.5,2024-07-30
13936,255,Lagos_WH,11,6,3,4.3,2023-06-04
13937,178,Abuja_WH,475,18,4,1.1,2023-12-15
13938,118,Abuja_WH,222,27,2,4.8,2023-05-04
13939,196,Abuja_WH,98,18,0,3.3,2024-01-10
13940,103,Lagos_WH,22,14,0,2.9,2024-04-21
13941,274,Kano_WH,45,24,0,2.4,2023-03-09
13942,146,Kano_WH,90,3,5,2.5,2024-09-05
13943,258,Abuja_WH,247,28,3,3.0,2024-01-14
13944,198,Kano_WH,213,24,5,1.8,2024-03-17
13945,232,Lagos_WH,435,2,0,1.5,2024-04-24
13946,223,Kano_WH,223,17,4,3.2,2023-12-31
13947,132,Lagos_WH,417,1,0,2.8,2023-12-30
13948,147,Abuja_WH,24,23,3,3.7,2024-07-06
13949,259,Abuja_WH,144,8,8,3.0,2024-12-08
13950,225,Lagos_WH,140,1,5,2.6,2023-06-11
13951,211,Abuja_WH,157,28,3,2.4,2023-06-11
13952,178,Kano_WH,390,19,9,3.3,2023-08-08
13953,286,Kano_WH,436,12,6,2.1,2024-05-09
13954,200,Kano_WH,35,4,9,,2024-05-27
13955,291,Lagos_WH,54,12,9,4.2,2024-05-20
13956,146,Kano_WH,37,24,0,3.6,2023-03-28
13957,236,Abuja_WH,382,23,0,,2024-11-29
13958,204,Kano_WH,364,21,4,3.4,2024-03-02
13959,262,Kano_WH,54,12,6,,2024-09-18
13960,146,Lagos_WH,197,7,8,3.7,2024-03-18
13961,187,Abuja_WH,305,18,8,2.5,2023-11-17
13962,181,Kano_WH,18,7,9,2.7,2023-01-13
13963,116,Abuja_WH,80,11,7,4.6,2024-01-02
13964,228,Lagos_WH,305,1,1,1.4,2023-09-14
13965,154,Lagos_WH,407,22,0,1.5,2023-06-22
13966,110,Kano_WH,475,8,2,5.0,2023-03-15
13967,132,Kano_WH,275,7,0,3.5,2023-05-22
13968,297,Abuja_WH,492,21,0,2.8,2024-09-30
13969,283,Kano_WH,262,27,7,1.5,2024-03-05
13970,163,Lagos_WH,313,19,2,3.6,2023-04-11
13971,157,Lagos_WH,408,28,1,4.1,2023-07-31
13972,207,Lagos_WH,182,23,5,3.1,2023-09-07
13973,247,Lagos_WH,205,9,0,,2023-02-16
13974,117,Lagos_WH,249,27,1,3.0,2024-11-29
13975,177,Kano_WH,195,10,3,1.6,2024-01-31
13976,272,Abuja_WH,156,23,6,2.7,2024-04-08
13977,222,Kano_WH,129,1,1,2.2,2023-03-06
13978,142,Kano_WH,185,26,3,1.5,2024-12-08
13979,247,Abuja_WH,37,13,3,1.2,2024-08-04
13980,156,Kano_WH,437,27,7,3.4,2024-07-23
13981,254,Abuja_WH,480,13,6,3.3,2024-11-21
13982,117,Lagos_WH,31,16,6,1.6,2023-04-18
13983,244,Lagos_WH,95,23,8,4.7,2024-12-16
13984,159,Lagos_WH,491,26,2,4.5,2024-11-26
13985,188,Lagos_WH,177,29,2,2.1,2024-06-24
13986,104,Lagos_WH,468,15,9,3.0,2023-02-12
13987,233,Abuja_WH,309,2,8,3.0,2024-01-08
13988,217,Kano_WH,111,15,1,,2023-01-17
13989,199,Abuja_WH,40,7,2,2.6,2023-02-09
13990,114,Abuja_WH,100,12,8,3.6,2023-09-11
13991,138,Abuja_WH,270,12,9,3.0,2023-04-01
13992,266,Abuja_WH,499,5,5,2.5,2024-11-27
13993,187,Abuja_WH,422,6,4,2.8,2023-12-22
13994,248,Lagos_WH,206,6,8,3.6,2023-07-06
13995,112,Kano_WH,136,26,6,4.7,2024-09-12
13996,128,Lagos_WH,347,19,1,4.7,2024-07-08
13997,197,Abuja_WH,102,15,9,4.4,2024-09-25
13998,104,Kano_WH,203,9,8,2.8,2024-01-19
13999,294,Abuja_WH,279,13,5,5.0,2023-03-25
14000,120,Lagos_WH,480,3,2,1.6,2024-04-02
14001,236,Lagos_WH,452,15,0,2.8,2023-01-15
14002,294,Abuja_WH,62,2,3,3.2,2023-03-28
14003,271,Kano_WH,166,2,7,4.9,2023-01-10
14004,289,Abuja_WH,496,29,4,2.9,2024-04-04
14005,166,Kano_WH,465,7,4,3.6,2024-02-15
14006,212,Abuja_WH,397,27,1,1.9,2024-03-21
14007,289,Kano_WH,238,14,3,3.1,2023-01-11
14008,289,Abuja_WH,425,13,3,3.6,2023-08-12
14009,287,Lagos_WH,314,12,8,1.9,2024-02-03
14010,276,Abuja_WH,175,7,6,3.1,2023-07-18
14011,266,Kano_WH,102,2,6,3.6,2024-08-24
14012,268,Kano_WH,166,15,8,2.1,2023-09-21
14013,149,Lagos_WH,389,4,8,2.9,2023-11-21
14014,116,Kano_WH,394,21,4,4.3,2023-07-13
14015,152,Kano_WH,396,18,0,3.2,2023-05-10
14016,221,Kano_WH,307,24,1,1.9,2024-04-02
14017,282,Lagos_WH,118,6,7,1.9,2023-11-29
14018,174,Abuja_WH,476,21,5,,2024-06-04
14019,283,Lagos_WH,215,24,9,2.1,2024-04-08
14020,100,Lagos_WH,425,22,7,1.1,2023-03-17
14021,292,Abuja_WH,288,25,2,4.4,2023-01-04
14022,291,Kano_WH,163,11,2,1.1,2023-01-31
14023,279,Abuja_WH,347,7,5,3.2,2023-08-12
14024,242,Lagos_WH,472,8,3,1.9,2023-02-10
14025,101,Abuja_WH,354,10,3,4.1,2024-10-08
14026,111,Lagos_WH,237,7,3,1.6,2023-07-13
14027,272,Abuja_WH,175,7,1,4.4,2024-08-09
14028,284,Lagos_WH,287,24,6,3.3,2023-06-27
14029,141,Kano_WH,219,6,4,1.7,2024-07-25
14030,101,Abuja_WH,277,26,4,3.6,2023-10-30
14031,289,Abuja_WH,72,4,6,1.1,2024-07-22
14032,261,Abuja_WH,484,9,4,3.4,2023-12-06
14033,116,Kano_WH,121,24,0,4.0,2024-02-10
14034,140,Abuja_WH,349,4,1,2.9,2023-10-05
14035,183,Abuja_WH,409,3,4,1.6,2024-12-14
14036,207,Abuja_WH,195,29,6,1.8,2024-12-02
14037,298,Lagos_WH,375,25,9,1.6,2024-04-29
14038,164,Lagos_WH,122,12,1,2.6,2023-01-29
14039,219,Abuja_WH,408,21,7,1.7,2023-09-16
14040,114,Kano_WH,83,11,4,2.2,2024-06-21
14041,208,Lagos_WH,496,11,8,1.5,2024-04-09
14042,265,Kano_WH,142,8,5,1.7,2024-12-24
14043,197,Kano_WH,126,9,2,4.7,2023-06-29
14044,164,Kano_WH,108,6,5,1.1,2024-12-24
14045,108,Abuja_WH,346,25,8,3.1,2024-05-01
14046,269,Kano_WH,316,26,0,2.7,2024-08-12
14047,293,Kano_WH,306,3,0,2.1,2024-11-11
14048,188,Kano_WH,391,22,7,4.2,2023-09-07
14049,278,Abuja_WH,487,10,6,1.9,2024-10-14
14050,223,Lagos_WH,397,13,0,4.6,2024-11-10
14051,177,Lagos_WH,440,9,7,3.7,2024-08-26
14052,246,Kano_WH,159,18,4,3.7,2023-02-20
14053,204,Lagos_WH,40,3,8,4.9,2023-06-13
14054,130,Abuja_WH,166,7,2,4.5,2023-09-27
14055,293,Abuja_WH,434,5,4,2.9,2024-10-27
14056,259,Abuja_WH,198,16,6,3.3,2024-12-06
14057,199,Lagos_WH,446,9,9,4.1,2024-12-13
14058,107,Kano_WH,25,27,7,1.8,2023-02-19
14059,211,Kano_WH,64,28,2,3.6,2024-04-28
14060,296,Kano_WH,482,29,0,2.1,2024-01-16
14061,131,Lagos_WH,154,13,5,1.3,2023-11-23
14062,146,Kano_WH,27,12,4,4.9,2024-02-23
14063,297,Lagos_WH,494,1,4,3.8,2024-12-30
14064,107,Lagos_WH,430,24,5,3.8,2024-07-03
14065,261,Kano_WH,69,27,2,2.8,2023-10-16
14066,103,Abuja_WH,294,22,4,1.8,2023-11-27
14067,135,Kano_WH,242,29,9,4.5,2023-08-14
14068,271,Abuja_WH,228,18,0,3.5,2024-01-25
